market_key,api_fixture_id,league,league_id,captured_at_utc,kickoff_utc,home_team,away_team,team_side,team_name,line,bet_id,bet_name,open_b365_over,open_b365_under,open_p_over,open_p_under,status,source
TT|1570378|A|3.5,1570378,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T12:00:00Z,Racing Santander,Alaves,A,Alaves,3.5,17,Total - Away,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570377|H|0.5,1570377,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T14:15:00Z,Osasuna,Espanyol,H,Osasuna,0.5,16,Total - Home,1.25,3.75,0.75000000,0.25000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570377|H|1.5,1570377,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T14:15:00Z,Osasuna,Espanyol,H,Osasuna,1.5,16,Total - Home,2.25,1.57,0.41099476,0.58900524,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570377|H|2.5,1570377,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T14:15:00Z,Osasuna,Espanyol,H,Osasuna,2.5,16,Total - Home,5.5,1.14,0.17168675,0.82831325,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570377|H|3.5,1570377,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T14:15:00Z,Osasuna,Espanyol,H,Osasuna,3.5,16,Total - Home,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570377|A|0.5,1570377,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T14:15:00Z,Osasuna,Espanyol,A,Espanyol,0.5,17,Total - Away,1.5,2.5,0.62500000,0.37500000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570377|A|1.5,1570377,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T14:15:00Z,Osasuna,Espanyol,A,Espanyol,1.5,17,Total - Away,3.5,1.28,0.26778243,0.73221757,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570377|A|2.5,1570377,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T14:15:00Z,Osasuna,Espanyol,A,Espanyol,2.5,17,Total - Away,10.0,1.06,0.09584087,0.90415913,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570377|A|3.5,1570377,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T14:15:00Z,Osasuna,Espanyol,A,Espanyol,3.5,17,Total - Away,29.0,1.01,0.03365545,0.96634455,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|H|0.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,H,Athletic Club,0.5,16,Total - Home,1.08,8.0,0.88105727,0.11894273,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|H|1.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,H,Athletic Club,1.5,16,Total - Home,1.5,2.5,0.62500000,0.37500000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|H|2.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,H,Athletic Club,2.5,16,Total - Home,2.5,1.5,0.37500000,0.62500000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|H|3.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,H,Athletic Club,3.5,16,Total - Home,5.0,1.17,0.18962723,0.81037277,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|H|4.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,H,Athletic Club,4.5,16,Total - Home,11.0,1.05,0.08713693,0.91286307,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|H|5.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,H,Athletic Club,5.5,16,Total - Home,26.0,1.01,0.03739356,0.96260644,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|A|0.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,A,Elche,0.5,17,Total - Away,1.73,2.0,0.53619303,0.46380697,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|A|1.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,A,Elche,1.5,17,Total - Away,4.5,1.18,0.20774648,0.79225352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570373|A|2.5,1570373,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T16:30:00Z,Athletic Club,Elche,A,Elche,2.5,17,Total - Away,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|H|0.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,H,Real Madrid,0.5,16,Total - Home,1.02,19.0,0.94905095,0.05094905,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|H|1.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,H,Real Madrid,1.5,16,Total - Home,1.14,5.5,0.82831325,0.17168675,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|H|2.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,H,Real Madrid,2.5,16,Total - Home,1.44,2.62,0.64532020,0.35467980,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|H|3.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,H,Real Madrid,3.5,16,Total - Home,2.2,1.62,0.42408377,0.57591623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|H|4.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,H,Real Madrid,4.5,16,Total - Home,3.75,1.25,0.25000000,0.75000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|H|5.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,H,Real Madrid,5.5,16,Total - Home,7.0,1.1,0.13580247,0.86419753,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|H|6.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,H,Real Madrid,6.5,16,Total - Home,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|H|7.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,H,Real Madrid,7.5,16,Total - Home,29.0,1.01,0.03365545,0.96634455,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|A|0.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,A,Rayo Vallecano,0.5,17,Total - Away,1.83,1.83,0.50000000,0.50000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|A|1.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,A,Rayo Vallecano,1.5,17,Total - Away,6.0,1.12,0.15730337,0.84269663,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570379|A|2.5,1570379,La Liga,140,2026-09-11T13:29:19Z,2026-09-12T19:00:00Z,Real Madrid,Rayo Vallecano,A,Rayo Vallecano,2.5,17,Total - Away,21.0,1.01,0.04588823,0.95411177,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570374|H|0.5,1570374,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T12:00:00Z,Celta Vigo,Malaga,H,Celta Vigo,0.5,16,Total - Home,1.18,4.5,0.79225352,0.20774648,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570374|H|1.5,1570374,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T12:00:00Z,Celta Vigo,Malaga,H,Celta Vigo,1.5,16,Total - Home,1.83,1.83,0.50000000,0.50000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570374|H|2.5,1570374,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T12:00:00Z,Celta Vigo,Malaga,H,Celta Vigo,2.5,16,Total - Home,3.75,1.25,0.25000000,0.75000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570374|H|3.5,1570374,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T12:00:00Z,Celta Vigo,Malaga,H,Celta Vigo,3.5,16,Total - Home,10.0,1.06,0.09584087,0.90415913,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570374|H|4.5,1570374,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T12:00:00Z,Celta Vigo,Malaga,H,Celta Vigo,4.5,16,Total - Home,23.0,1.01,0.04206581,0.95793419,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570374|A|0.5,1570374,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T12:00:00Z,Celta Vigo,Malaga,A,Malaga,0.5,17,Total - Away,1.67,2.1,0.55702918,0.44297082,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570374|A|1.5,1570374,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T12:00:00Z,Celta Vigo,Malaga,A,Malaga,1.5,17,Total - Away,4.33,1.2,0.21699819,0.78300181,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570374|A|2.5,1570374,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T12:00:00Z,Celta Vigo,Malaga,A,Malaga,2.5,17,Total - Away,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|H|0.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,H,Levante,0.5,16,Total - Home,1.73,2.0,0.53619303,0.46380697,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|H|1.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,H,Levante,1.5,16,Total - Home,5.0,1.17,0.18962723,0.81037277,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|H|2.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,H,Levante,2.5,16,Total - Home,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|A|0.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,A,Barcelona,0.5,17,Total - Away,1.02,19.0,0.94905095,0.05094905,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|A|1.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,A,Barcelona,1.5,17,Total - Away,1.14,5.5,0.82831325,0.17168675,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|A|2.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,A,Barcelona,2.5,17,Total - Away,1.5,2.5,0.62500000,0.37500000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|A|3.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,A,Barcelona,3.5,17,Total - Away,2.25,1.57,0.41099476,0.58900524,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|A|4.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,A,Barcelona,4.5,17,Total - Away,4.0,1.22,0.23371648,0.76628352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|A|5.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,A,Barcelona,5.5,17,Total - Away,8.0,1.08,0.11894273,0.88105727,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|A|6.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,A,Barcelona,6.5,17,Total - Away,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570376|A|7.5,1570376,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T14:15:00Z,Levante,Barcelona,A,Barcelona,7.5,17,Total - Away,29.0,1.01,0.03365545,0.96634455,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570375|H|0.5,1570375,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T16:30:00Z,Getafe,Deportivo La Coruna,H,Getafe,0.5,16,Total - Home,1.44,2.62,0.64532020,0.35467980,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570375|H|1.5,1570375,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T16:30:00Z,Getafe,Deportivo La Coruna,H,Getafe,1.5,16,Total - Home,3.25,1.33,0.29039301,0.70960699,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570375|H|2.5,1570375,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T16:30:00Z,Getafe,Deportivo La Coruna,H,Getafe,2.5,16,Total - Home,10.0,1.06,0.09584087,0.90415913,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570375|H|3.5,1570375,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T16:30:00Z,Getafe,Deportivo La Coruna,H,Getafe,3.5,16,Total - Home,26.0,1.01,0.03739356,0.96260644,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570375|A|0.5,1570375,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T16:30:00Z,Getafe,Deportivo La Coruna,A,Deportivo La Coruna,0.5,17,Total - Away,1.62,2.2,0.57591623,0.42408377,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570375|A|1.5,1570375,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T16:30:00Z,Getafe,Deportivo La Coruna,A,Deportivo La Coruna,1.5,17,Total - Away,4.33,1.2,0.21699819,0.78300181,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570375|A|2.5,1570375,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T16:30:00Z,Getafe,Deportivo La Coruna,A,Deportivo La Coruna,2.5,17,Total - Away,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|H|0.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,H,Real Sociedad,0.5,16,Total - Home,1.25,3.75,0.75000000,0.25000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|H|1.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,H,Real Sociedad,1.5,16,Total - Home,2.2,1.62,0.42408377,0.57591623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|H|2.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,H,Real Sociedad,2.5,16,Total - Home,5.0,1.17,0.18962723,0.81037277,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|H|3.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,H,Real Sociedad,3.5,16,Total - Home,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|A|0.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,A,Atletico Madrid,0.5,17,Total - Away,1.2,4.33,0.78300181,0.21699819,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|A|1.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,A,Atletico Madrid,1.5,17,Total - Away,2.0,1.73,0.46380697,0.53619303,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|A|2.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,A,Atletico Madrid,2.5,17,Total - Away,4.33,1.2,0.21699819,0.78300181,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|A|3.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,A,Atletico Madrid,3.5,17,Total - Away,11.0,1.05,0.08713693,0.91286307,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570380|A|4.5,1570380,La Liga,140,2026-09-11T13:29:19Z,2026-09-13T19:00:00Z,Real Sociedad,Atletico Madrid,A,Atletico Madrid,4.5,17,Total - Away,26.0,1.01,0.03739356,0.96260644,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570382|H|0.5,1570382,La Liga,140,2026-09-11T13:29:19Z,2026-09-14T19:00:00Z,Villarreal,Real Betis,H,Villarreal,0.5,16,Total - Home,1.14,5.5,0.82831325,0.17168675,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570382|H|1.5,1570382,La Liga,140,2026-09-11T13:29:19Z,2026-09-14T19:00:00Z,Villarreal,Real Betis,H,Villarreal,1.5,16,Total - Home,1.67,2.1,0.55702918,0.44297082,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570382|H|2.5,1570382,La Liga,140,2026-09-11T13:29:19Z,2026-09-14T19:00:00Z,Villarreal,Real Betis,H,Villarreal,2.5,16,Total - Home,3.25,1.33,0.29039301,0.70960699,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570382|H|3.5,1570382,La Liga,140,2026-09-11T13:29:19Z,2026-09-14T19:00:00Z,Villarreal,Real Betis,H,Villarreal,3.5,16,Total - Home,7.0,1.1,0.13580247,0.86419753,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570382|H|4.5,1570382,La Liga,140,2026-09-11T13:29:19Z,2026-09-14T19:00:00Z,Villarreal,Real Betis,H,Villarreal,4.5,16,Total - Home,19.0,1.02,0.05094905,0.94905095,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1570382|A|0.5,1570382,La Liga,140,2026-09-11T13:29:19Z,2026-09-14T19:00:00Z,Villarreal,Real Betis,A,Real Betis,0.5,17,Total - Away,1.3,3.4,0.72340426,0.27659574,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
