factor,bucket,scope_type,scope_value,target,folds,sample_threshold_pass_folds,total_train_market_matches,total_test_market_matches,first_test_season,last_test_season,calibration_non_neutral_eligible_folds,calibration_sign_persistent_folds,calibration_sign_persistence_rate,roi_non_neutral_eligible_folds,roi_sign_persistent_folds,roi_sign_persistence_rate,weighted_test_calibration_pp,weighted_test_flat_bet_roi_pct,positive_test_calibration_folds,positive_test_roi_folds,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,AUT,HOME,5,0,59,15,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,AUT,OVER25,5,0,0,0,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,AUT,UNDER25,5,0,0,0,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,B1,AWAY,5,0,118,38,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,B1,DRAW,5,0,118,38,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,B1,HOME,5,0,118,38,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,B1,OVER25,5,0,118,38,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,B1,UNDER25,5,0,118,38,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,D1,AWAY,7,0,80,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,D1,DRAW,7,0,80,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,D1,HOME,7,0,80,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,D1,OVER25,7,0,80,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,D1,UNDER25,7,0,80,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,DNK,AWAY,7,0,212,37,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,DNK,DRAW,7,0,212,37,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,DNK,HOME,7,0,212,37,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,DNK,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,DNK,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,E0,AWAY,7,0,152,52,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,E0,DRAW,7,0,152,52,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,E0,HOME,7,0,152,52,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,E0,OVER25,7,0,152,52,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,E0,UNDER25,7,0,152,52,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,F1,AWAY,7,0,101,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,F1,DRAW,7,0,101,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,F1,HOME,7,0,101,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,F1,OVER25,7,0,101,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,F1,UNDER25,7,0,101,27,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,I1,AWAY,7,0,138,44,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,I1,DRAW,7,0,138,44,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,I1,HOME,7,0,138,44,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,I1,OVER25,7,0,138,44,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,I1,UNDER25,7,0,138,44,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,N1,AWAY,7,0,142,49,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,N1,DRAW,7,0,142,49,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,N1,HOME,7,0,142,49,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,N1,OVER25,7,0,142,49,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,N1,UNDER25,7,0,142,49,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,NOR,AWAY,3,0,17,5,2023,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,NOR,DRAW,3,0,17,5,2023,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,NOR,HOME,3,0,17,5,2023,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,NOR,OVER25,3,0,0,0,2023,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,NOR,UNDER25,3,0,0,0,2023,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,P1,AWAY,4,0,25,10,2020,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,P1,DRAW,4,0,25,10,2020,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,P1,HOME,4,0,25,10,2020,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,P1,OVER25,4,0,25,10,2020,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,P1,UNDER25,4,0,25,10,2020,2024,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,POL,AWAY,5,0,57,16,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,POL,DRAW,5,0,57,16,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,POL,HOME,5,0,57,16,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,POL,OVER25,5,0,0,0,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,POL,UNDER25,5,0,0,0,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SC0,AWAY,6,0,33,12,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SC0,DRAW,6,0,33,12,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SC0,HOME,6,0,33,12,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SC0,OVER25,6,0,33,12,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SC0,UNDER25,6,0,33,12,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SP1,AWAY,6,0,211,66,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SP1,DRAW,6,0,211,66,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SP1,HOME,6,0,211,66,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SP1,OVER25,6,0,211,66,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,SP1,UNDER25,6,0,211,66,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,T1,AWAY,7,0,129,39,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,T1,DRAW,7,0,129,39,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,T1,HOME,7,0,129,39,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,T1,OVER25,7,0,129,39,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,HOME_ONLY,LEAGUE,T1,UNDER25,7,0,129,39,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,ALL,ALL,AWAY,7,7,95190,28122,2019,2025,2,1,0.5,7,7,1.0,-0.25,-9.492,1,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,ALL,ALL,DRAW,7,7,95190,28122,2019,2025,2,1,0.5,7,6,0.85714,0.363,-5.002,5,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,ALL,ALL,HOME,7,7,95190,28122,2019,2025,2,1,0.5,7,7,1.0,-0.113,-7.567,2,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,ALL,ALL,OVER25,7,6,65118,21852,2019,2025,3,1,0.33333,6,6,1.0,0.327,-4.916,3,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,ALL,ALL,UNDER25,7,6,65118,21852,2019,2025,3,1,0.33333,6,6,1.0,-0.327,-6.379,1,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,AUT,AWAY,7,7,6472,1304,2019,2025,7,3,0.42857,6,4,0.66667,0.942,-3.447,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,AUT,DRAW,7,7,6472,1304,2019,2025,7,2,0.28571,7,3,0.42857,2.024,1.38,5,3,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,AUT,HOME,7,7,6472,1304,2019,2025,7,4,0.57143,7,6,0.85714,-2.967,-14.33,2,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,AUT,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,AUT,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,B1,AWAY,7,6,5671,1969,2019,2025,4,2,0.5,6,4,0.66667,0.532,-6.709,4,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,B1,DRAW,7,6,5671,1969,2019,2025,6,3,0.5,6,5,0.83333,0.201,-5.836,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,B1,HOME,7,6,5671,1969,2019,2025,5,0,0.0,6,5,0.83333,-0.733,-9.256,2,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,B1,OVER25,7,6,5671,1969,2019,2025,5,1,0.2,6,5,0.83333,-0.959,-7.831,2,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,B1,UNDER25,7,6,5671,1969,2019,2025,5,1,0.2,6,5,0.83333,0.959,-4.527,4,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,D1,AWAY,7,6,6168,2055,2019,2025,6,2,0.33333,6,4,0.66667,-1.223,-10.345,1,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,D1,DRAW,7,6,6168,2055,2019,2025,5,5,1.0,6,3,0.5,1.865,2.275,6,4,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,D1,HOME,7,6,6168,2055,2019,2025,5,2,0.4,6,2,0.33333,-0.643,-5.242,3,3,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,D1,OVER25,7,6,6168,2055,2019,2025,6,5,0.83333,6,5,0.83333,1.51,-3.101,5,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,D1,UNDER25,7,6,6168,2055,2019,2025,6,5,0.83333,6,6,1.0,-1.51,-9.866,1,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,DNK,AWAY,7,7,7372,1330,2019,2025,7,5,0.71429,7,7,1.0,-1.51,-12.956,2,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,DNK,DRAW,7,7,7372,1330,2019,2025,5,1,0.2,7,4,0.57143,0.332,-4.748,3,3,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,DNK,HOME,7,7,7372,1330,2019,2025,7,3,0.42857,7,4,0.57143,1.178,-4.456,3,3,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,DNK,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,DNK,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,E0,AWAY,7,6,7542,2518,2019,2025,6,2,0.33333,6,2,0.33333,0.737,-4.152,3,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,E0,DRAW,7,6,7542,2518,2019,2025,6,3,0.5,6,4,0.66667,-0.073,-4.229,2,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,E0,HOME,7,6,7542,2518,2019,2025,5,1,0.2,6,4,0.66667,-0.664,-8.635,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,E0,OVER25,7,6,7542,2518,2019,2025,5,2,0.4,6,5,0.83333,0.227,-4.132,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,E0,UNDER25,7,6,7542,2518,2019,2025,5,2,0.4,6,3,0.5,-0.227,-4.81,3,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,F1,AWAY,7,6,6929,2274,2019,2025,6,3,0.5,6,2,0.33333,1.487,-1.204,4,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,F1,DRAW,7,6,6929,2274,2019,2025,3,2,0.66667,6,5,0.83333,-0.429,-6.97,2,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,F1,HOME,7,6,6929,2274,2019,2025,6,3,0.5,6,4,0.66667,-1.058,-8.98,2,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,F1,OVER25,7,6,6929,2274,2019,2025,6,2,0.33333,6,4,0.66667,1.046,-3.285,3,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,F1,UNDER25,7,6,6929,2274,2019,2025,6,2,0.33333,6,6,1.0,-1.046,-7.51,2,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,I1,AWAY,7,6,7749,2588,2019,2025,6,4,0.66667,5,1,0.2,0.892,-6.802,4,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,I1,DRAW,7,6,7749,2588,2019,2025,4,1,0.25,6,4,0.66667,0.988,-1.656,4,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,I1,HOME,7,6,7749,2588,2019,2025,6,6,1.0,6,6,1.0,-1.88,-13.911,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,I1,OVER25,7,6,7749,2588,2019,2025,6,3,0.5,5,3,0.6,-0.394,-5.575,3,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,I1,UNDER25,7,6,7749,2588,2019,2025,6,3,0.5,6,5,0.83333,0.394,-3.831,2,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,N1,AWAY,7,6,5653,1953,2019,2025,6,4,0.66667,6,5,0.83333,-0.274,-14.038,2,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,N1,DRAW,7,6,5653,1953,2019,2025,5,3,0.6,6,1,0.16667,1.76,1.487,5,5,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,N1,HOME,7,6,5653,1953,2019,2025,5,2,0.4,6,5,0.83333,-1.486,-11.498,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,N1,OVER25,7,6,5653,1953,2019,2025,4,2,0.5,6,5,0.83333,0.185,-5.592,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,N1,UNDER25,7,6,5653,1953,2019,2025,4,2,0.5,6,5,0.83333,-0.185,-6.917,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,NOR,AWAY,7,7,8274,1631,2019,2025,7,2,0.28571,7,6,0.85714,-0.119,-10.249,4,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,NOR,DRAW,7,7,8274,1631,2019,2025,7,3,0.42857,6,4,0.66667,-0.099,-7.997,4,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,NOR,HOME,7,7,8274,1631,2019,2025,7,4,0.57143,7,6,0.85714,0.218,-7.55,4,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,NOR,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,NOR,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,P1,AWAY,7,6,6319,2110,2019,2025,5,3,0.6,6,6,1.0,-0.317,-15.339,3,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,P1,DRAW,7,6,6319,2110,2019,2025,6,0,0.0,6,5,0.83333,-0.144,-10.377,4,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,P1,HOME,7,6,6319,2110,2019,2025,6,2,0.33333,6,5,0.83333,0.461,-9.176,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,P1,OVER25,7,6,6319,2110,2019,2025,6,2,0.33333,6,5,0.83333,1.016,-4.14,4,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,P1,UNDER25,7,6,6319,2110,2019,2025,6,2,0.33333,6,5,0.83333,-1.016,-8.209,2,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,POL,AWAY,6,6,7658,1717,2020,2025,6,5,0.83333,6,6,1.0,-1.351,-10.437,1,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,POL,DRAW,6,6,7658,1717,2020,2025,6,2,0.33333,6,5,0.83333,0.361,-5.762,4,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,POL,HOME,6,6,7658,1717,2020,2025,6,5,0.83333,6,4,0.66667,0.989,-4.687,5,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,POL,OVER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,POL,UNDER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SC0,AWAY,7,6,4393,1519,2019,2025,5,4,0.8,6,5,0.83333,-1.525,-15.294,1,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SC0,DRAW,7,6,4393,1519,2019,2025,6,3,0.5,6,4,0.66667,-0.471,-9.227,4,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SC0,HOME,7,6,4393,1519,2019,2025,5,3,0.6,6,4,0.66667,1.996,-2.947,5,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SC0,OVER25,7,6,4393,1519,2019,2025,5,2,0.4,5,2,0.4,1.589,-2.84,3,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SC0,UNDER25,7,6,4393,1519,2019,2025,5,2,0.4,6,5,0.83333,-1.589,-8.74,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SP1,AWAY,7,6,7422,2481,2019,2025,6,5,0.83333,6,6,1.0,-1.105,-11.601,1,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SP1,DRAW,7,6,7422,2481,2019,2025,6,3,0.5,6,3,0.5,0.434,-4.614,3,3,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SP1,HOME,7,6,7422,2481,2019,2025,3,0,0.0,6,4,0.66667,0.671,-5.579,2,2,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SP1,OVER25,7,6,7422,2481,2019,2025,6,3,0.5,6,5,0.83333,-0.109,-5.464,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,SP1,UNDER25,7,6,7422,2481,2019,2025,6,3,0.5,6,5,0.83333,0.109,-4.908,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,T1,AWAY,7,6,7272,2385,2019,2025,6,5,0.83333,6,6,1.0,-1.464,-16.475,1,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,T1,DRAW,7,6,7272,2385,2019,2025,4,1,0.25,6,5,0.83333,0.425,-6.104,3,1,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,T1,HOME,7,6,7272,2385,2019,2025,6,4,0.66667,6,6,1.0,1.039,-7.504,4,0,true,false,false,false,false,false,false,false
DOMESTIC_CUP_72H_SIDE,NEITHER,LEAGUE,T1,OVER25,7,6,7272,2385,2019,2025,5,2,0.4,6,6,1.0,-0.261,-6.562,3,0,true,false,false,false,false,false,false,false
