fixture_id,kickoff_utc,team_id,team_name,side,pair_candidates,pair_eligible_prior,pair_prior_sample_mean,pair_points_delta_mean,pair_points_delta_min,pair_points_delta_max,trio_candidates,trio_eligible_prior,trio_prior_sample_mean,trio_points_delta_mean,trio_points_delta_min,trio_points_delta_max,line_candidates,line_eligible_prior,line_prior_sample_mean,line_points_delta_mean,line_points_delta_min,line_points_delta_max,anti_pair_prior_count,anti_trio_prior_count,anti_line_prior_count,team_points,team_goal_diff,outcome_known_after_match_only,strictly_prior_combo_history_only,temporal_authority,prematch_observation_time_known,validation_authority,research_only
1390130,2026-02-07T16:00:00+00:00,781,Rapid Vienna,HOME,55,30,8.967,-0.008,-0.548,0.464,165,60,6.617,-0.04,-0.781,0.949,3,1,4,0.292,0.292,0.292,10,29,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390133,2026-02-15T16:00:00+00:00,781,Rapid Vienna,AWAY,55,33,9.515,-0.055,-0.481,0.381,165,67,7.239,-0.116,-0.77,0.69,3,0,,,,,13,36,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390140,2026-02-21T16:00:00+00:00,781,Rapid Vienna,HOME,55,26,10.462,-0.118,-0.588,0.192,165,53,7.642,-0.25,-0.779,0.411,2,1,6,0.072,0.072,0.072,15,34,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390146,2026-03-01T16:00:00+00:00,781,Rapid Vienna,AWAY,55,36,10.917,-0.084,-0.592,0.193,165,82,8.207,-0.198,-0.875,0.207,3,0,,,,,18,55,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390151,2026-03-08T16:00:00+00:00,781,Rapid Vienna,HOME,55,26,10.615,0.011,-0.272,0.477,165,47,7.553,-0.006,-0.748,1.04,3,1,5,0.237,0.237,0.237,13,23,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531170,2026-03-15T13:30:00+00:00,781,Rapid Vienna,AWAY,55,34,12.088,-0.017,-0.227,0.176,165,82,8.707,-0.113,-0.454,0.469,3,0,,,,,13,52,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531235,2026-03-22T16:00:00+00:00,781,Rapid Vienna,HOME,55,43,12.465,0.026,-0.197,0.313,165,109,9.385,0.03,-0.417,0.85,3,0,,,,,14,50,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531238,2026-04-05T15:00:00+00:00,781,Rapid Vienna,HOME,55,51,11.804,-0.019,-0.698,0.485,165,136,8.64,-0.058,-0.863,0.942,3,1,6,0.268,0.268,0.268,19,60,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531241,2026-04-12T15:00:00+00:00,781,Rapid Vienna,AWAY,55,43,12.93,0.076,-0.34,0.945,165,99,10.121,0.133,-0.76,0.975,3,0,,,,,14,42,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531243,2026-04-19T12:30:00+00:00,781,Rapid Vienna,AWAY,55,40,13.425,0.015,-0.251,0.513,165,97,9.938,-0.022,-0.537,0.897,3,0,,,,,19,60,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531246,2026-04-22T16:30:00+00:00,781,Rapid Vienna,HOME,55,49,12.918,0.02,-0.415,0.746,165,121,9.719,-0.003,-0.989,0.972,3,1,7,0.133,0.133,0.133,22,66,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531249,2026-04-26T12:30:00+00:00,781,Rapid Vienna,HOME,55,47,13.021,0.016,-0.671,0.529,165,120,9.15,0.056,-1.301,0.993,3,1,4,0.413,0.413,0.413,24,55,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531252,2026-05-04T18:30:00+00:00,781,Rapid Vienna,AWAY,55,46,12.391,0.1,-0.406,0.548,165,98,9.122,0.213,-0.41,0.968,3,0,,,,,13,24,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531256,2026-05-10T15:00:00+00:00,781,Rapid Vienna,HOME,55,43,13.465,0.139,-0.17,0.736,165,103,9.495,0.285,-0.136,0.887,3,1,5,0.623,0.623,0.623,10,12,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531259,2026-05-17T12:30:00+00:00,781,Rapid Vienna,AWAY,55,39,14.282,0.03,-0.407,0.353,165,94,9.851,-0.006,-1.142,0.543,3,1,6,0.365,0.365,0.365,14,42,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1545664,2026-05-22T17:30:00+00:00,781,Rapid Vienna,AWAY,55,42,12.476,-0.072,-1.007,0.368,165,98,8.276,-0.131,-1.099,0.85,3,0,,,,,24,58,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1545665,2026-05-25T15:00:00+00:00,781,Rapid Vienna,HOME,55,45,15.667,-0.071,-0.945,0.246,165,115,10.861,-0.136,-1.177,0.724,2,0,,,,,23,59,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1399967,2025-08-02T15:00:00+00:00,1072,TSV Hartberg,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390032,2025-08-09T15:00:00+00:00,1072,TSV Hartberg,AWAY,55,0,,,,,165,0,,,,,2,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390038,2025-08-16T15:00:00+00:00,1072,TSV Hartberg,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390048,2025-08-24T15:00:00+00:00,1072,TSV Hartberg,AWAY,55,0,,,,,165,0,,,,,2,0,,,,,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390054,2025-08-31T15:00:00+00:00,1072,TSV Hartberg,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390060,2025-09-14T12:30:00+00:00,1072,TSV Hartberg,AWAY,55,21,5,0.0,0.0,0.0,165,35,5,0.0,0.0,0.0,2,0,,,,,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390061,2025-09-20T15:00:00+00:00,1072,TSV Hartberg,HOME,55,27,5.556,0.067,0.0,0.15,165,56,5.25,0.166,0.0,0.55,2,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390071,2025-09-28T12:30:00+00:00,1072,TSV Hartberg,AWAY,55,28,6.5,0.041,0.0,0.217,165,56,6.25,0.084,0.0,0.268,2,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390077,2025-10-05T12:30:00+00:00,1072,TSV Hartberg,AWAY,55,21,7.429,0.032,0.0,0.143,165,35,7.143,0.066,0.0,0.179,2,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390079,2025-10-18T15:00:00+00:00,1072,TSV Hartberg,AWAY,55,34,7.676,0.001,-0.188,0.116,165,83,6.795,-0.014,-0.208,0.208,2,1,4,0.102,0.102,0.102,1,7,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390087,2025-10-25T15:00:00+00:00,1072,TSV Hartberg,AWAY,55,43,7.907,-0.004,-0.167,0.1,165,119,6.824,-0.005,-0.185,0.169,2,1,5,0.067,0.067,0.067,2,7,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390093,2025-11-01T16:00:00+00:00,1072,TSV Hartberg,HOME,55,43,8.047,0.044,-0.15,0.517,165,105,7.076,0.081,-0.167,0.861,3,0,,,,,2,6,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390100,2025-11-08T16:00:00+00:00,1072,TSV Hartberg,AWAY,55,44,9.409,0.061,-0.139,0.511,165,112,8.375,0.116,-0.188,0.842,3,0,,,,,6,16,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390106,2025-11-22T16:00:00+00:00,1072,TSV Hartberg,HOME,55,44,10.409,0.037,-0.292,0.494,165,112,9.375,0.068,-0.389,0.806,3,2,5,0.23,-0.182,0.641,14,42,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390109,2025-11-30T13:30:00+00:00,1072,TSV Hartberg,HOME,55,53,10.755,0.041,-0.203,0.473,165,160,9.162,0.118,-0.344,0.791,2,2,6,0.307,-0.064,0.679,11,39,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390117,2025-12-06T16:00:00+00:00,1072,TSV Hartberg,HOME,55,45,12.067,0.05,-0.151,0.375,165,120,10.7,0.102,-0.208,0.635,2,1,6,0.412,0.412,0.412,8,28,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390124,2025-12-13T16:00:00+00:00,1072,TSV Hartberg,HOME,55,28,11.286,0.031,-0.206,0.441,165,56,9.339,0.056,-0.344,0.481,2,0,,,,,8,22,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390130,2026-02-07T16:00:00+00:00,1072,TSV Hartberg,AWAY,55,45,13.4,-0.035,-0.146,0.073,165,120,11.883,-0.078,-0.332,0.094,2,1,8,-0.224,-0.224,-0.224,26,81,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390136,2026-02-14T16:00:00+00:00,1072,TSV Hartberg,HOME,55,45,14.4,-0.037,-0.141,0.066,165,120,12.883,-0.08,-0.313,0.086,2,0,,,,,26,88,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390141,2026-02-21T16:00:00+00:00,1072,TSV Hartberg,HOME,55,36,15.417,-0.038,-0.137,0.06,165,84,13.905,-0.085,-0.297,0.078,2,0,,,,,20,62,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390148,2026-03-01T16:00:00+00:00,1072,TSV Hartberg,AWAY,55,28,18.107,-0.025,-0.13,0.061,165,56,17.304,-0.044,-0.166,0.08,3,0,,,,,17,34,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390152,2026-03-08T16:00:00+00:00,1072,TSV Hartberg,HOME,55,50,15.64,-0.015,-0.172,0.175,165,146,13.151,-0.04,-0.346,0.393,2,1,5,0.209,0.209,0.209,28,90,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531166,2026-03-13T18:30:00+00:00,1072,TSV Hartberg,AWAY,55,28,15.214,-0.025,-0.168,0.083,165,64,11.312,-0.049,-0.536,0.478,3,0,,,,,14,41,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531234,2026-03-22T13:30:00+00:00,1072,TSV Hartberg,HOME,55,21,15.667,-0.011,-0.255,0.331,165,35,12.571,-0.017,-0.262,0.328,3,0,,,,,9,18,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531236,2026-04-05T12:30:00+00:00,1072,TSV Hartberg,HOME,55,38,15.868,-0.036,-0.317,0.243,165,95,12.295,-0.013,-0.35,0.644,3,0,,,,,22,48,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531240,2026-04-12T12:30:00+00:00,1072,TSV Hartberg,AWAY,55,20,15.65,-0.027,-0.351,0.089,165,34,11.706,0.033,-0.402,0.688,3,0,,,,,9,14,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531243,2026-04-19T12:30:00+00:00,1072,TSV Hartberg,HOME,55,31,15.387,-0.029,-0.344,0.494,165,63,11.905,-0.06,-0.396,0.509,2,0,,,,,15,29,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531246,2026-04-22T16:30:00+00:00,1072,TSV Hartberg,AWAY,55,41,13.878,0.017,-0.315,0.583,165,96,10.135,0.043,-0.371,0.667,2,0,,,,,15,32,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531248,2026-04-26T12:30:00+00:00,1072,TSV Hartberg,HOME,55,46,13.804,0.069,-0.203,0.619,165,118,9.805,0.142,-0.233,0.757,2,0,,,,,11,17,0,0,-4.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531251,2026-05-03T12:30:00+00:00,1072,TSV Hartberg,AWAY,55,42,15.929,-0.023,-0.172,0.073,165,102,12.01,-0.036,-0.306,0.115,2,1,9,-0.104,-0.104,-0.104,19,50,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531254,2026-05-10T15:00:00+00:00,1072,TSV Hartberg,HOME,55,36,14,-0.056,-0.262,0.342,165,83,9.639,-0.083,-0.278,0.423,2,0,,,,,28,68,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531258,2026-05-17T12:30:00+00:00,1072,TSV Hartberg,AWAY,55,45,15.511,-0.063,-0.333,0.239,165,119,11,-0.104,-0.398,0.568,2,0,,,,,31,91,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1399967,2025-08-02T15:00:00+00:00,1398,WSG Wattens,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390036,2025-08-10T15:00:00+00:00,1398,WSG Wattens,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390039,2025-08-16T15:00:00+00:00,1398,WSG Wattens,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1399968,2025-08-31T15:00:00+00:00,1398,WSG Wattens,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390057,2025-09-14T12:30:00+00:00,1398,WSG Wattens,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390062,2025-09-21T12:30:00+00:00,1398,WSG Wattens,AWAY,55,28,5,0.0,0.0,0.0,165,56,5,0.0,0.0,0.0,3,1,5,0.0,0.0,0.0,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390072,2025-09-28T12:30:00+00:00,1398,WSG Wattens,HOME,55,44,5.636,0.036,0.0,0.15,165,120,5.4,0.087,0.0,0.367,3,2,5,0.183,0.0,0.367,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390078,2025-10-04T15:00:00+00:00,1398,WSG Wattens,AWAY,55,36,6.778,0.024,0.0,0.107,165,84,6.667,0.048,0.0,0.143,3,1,7,0.0,0.0,0.0,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390080,2025-10-18T15:00:00+00:00,1398,WSG Wattens,HOME,55,54,7,0.07,0.0,0.29,165,165,6.473,0.16,0.0,0.663,3,1,5,0.317,0.317,0.317,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390085,2025-10-25T15:00:00+00:00,1398,WSG Wattens,HOME,55,21,8.143,0.041,0.0,0.199,165,35,7.714,0.086,0.0,0.244,3,0,,,,,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390090,2025-11-02T13:30:00+00:00,1398,WSG Wattens,AWAY,55,28,9.286,-0.027,-0.1,0.067,165,56,8.982,-0.047,-0.133,0.089,3,0,,,,,10,25,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390097,2025-11-09T13:30:00+00:00,1398,WSG Wattens,HOME,55,34,9.353,-0.038,-0.15,0.059,165,84,8.167,-0.14,-0.6,0.079,3,1,5,-0.121,-0.121,-0.121,16,53,1,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390103,2025-11-23T13:30:00+00:00,1398,WSG Wattens,AWAY,55,36,10.056,-0.055,-0.4,0.053,165,84,9.167,-0.119,-0.491,0.071,3,1,6,-0.111,-0.111,-0.111,18,53,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390108,2025-11-29T16:00:00+00:00,1398,WSG Wattens,AWAY,55,32,10.094,-0.011,-0.226,0.146,165,80,8.162,0.016,-0.29,0.602,3,1,7,-0.015,-0.015,-0.015,11,40,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390046,2025-12-03T19:30:00+00:00,1398,WSG Wattens,AWAY,55,43,9.512,0.06,-0.202,0.425,165,119,7.588,0.132,-0.263,0.647,3,1,8,-0.024,-0.024,-0.024,8,26,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390116,2025-12-07T13:30:00+00:00,1398,WSG Wattens,HOME,55,36,9.806,0.105,-0.115,0.486,165,84,8.012,0.204,-0.16,0.671,3,0,,,,,6,14,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390124,2025-12-13T16:00:00+00:00,1398,WSG Wattens,AWAY,55,51,10.353,0.046,-0.2,0.443,165,147,8.388,0.093,-0.244,0.717,3,2,6.5,0.01,-0.086,0.107,16,43,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390129,2026-02-07T16:00:00+00:00,1398,WSG Wattens,AWAY,55,50,10.68,0.02,-0.242,0.308,165,137,8.62,0.031,-0.332,0.479,3,2,5.5,-0.098,-0.236,0.04,12,43,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390132,2026-02-14T16:00:00+00:00,1398,WSG Wattens,HOME,55,55,11.673,-0.01,-0.279,0.309,165,165,9.503,-0.013,-0.375,0.509,3,3,6.667,-0.185,-0.344,0.105,17,67,2,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390138,2026-02-22T13:30:00+00:00,1398,WSG Wattens,HOME,55,45,12.133,0.03,-0.167,0.318,165,120,9.892,0.068,-0.204,0.532,3,3,7.667,-0.019,-0.125,0.145,13,38,2,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390149,2026-03-01T16:00:00+00:00,1398,WSG Wattens,AWAY,55,43,12.372,0.007,-0.231,0.279,165,112,9.723,0.04,-0.259,0.459,3,1,12,0.126,0.126,0.126,18,46,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390153,2026-03-08T16:00:00+00:00,1398,WSG Wattens,HOME,55,44,12.841,0.035,-0.258,0.365,165,117,10.009,0.07,-0.343,0.47,3,1,13,0.151,0.151,0.151,15,35,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531167,2026-03-14T16:00:00+00:00,1398,WSG Wattens,AWAY,55,36,15.111,0.027,-0.182,0.249,165,84,12.583,0.044,-0.366,0.377,3,1,6,-0.319,-0.319,-0.319,8,23,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531261,2026-03-21T16:00:00+00:00,1398,WSG Wattens,HOME,55,45,15.533,0.032,-0.201,0.333,165,120,12.992,0.062,-0.385,0.53,3,2,10.5,-0.086,-0.385,0.213,16,40,1,0,-4.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531265,2026-04-04T15:00:00+00:00,1398,WSG Wattens,HOME,55,55,16.273,0.011,-0.213,0.286,165,165,13.485,0.025,-0.396,0.447,3,3,10.333,-0.131,-0.423,0.174,19,62,2,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531268,2026-04-11T17:30:00+00:00,1398,WSG Wattens,AWAY,55,55,17.2,0.046,-0.208,0.519,165,164,14.171,0.092,-0.426,0.582,3,2,12.5,0.086,-0.018,0.19,13,35,0,0,-5.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531270,2026-04-18T15:00:00+00:00,1398,WSG Wattens,HOME,55,45,19.333,0.029,-0.073,0.25,165,120,16.75,0.062,-0.121,0.388,3,2,13.5,0.035,-0.089,0.159,13,29,1,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531272,2026-04-21T16:30:00+00:00,1398,WSG Wattens,AWAY,55,35,19.057,-0.002,-0.102,0.134,165,77,16.247,0.004,-0.123,0.229,3,1,7,-0.119,-0.119,-0.119,9,16,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531276,2026-04-25T15:00:00+00:00,1398,WSG Wattens,HOME,55,40,18.175,0.001,-0.104,0.123,165,97,14.619,-0.029,-0.363,0.2,3,1,8,-0.123,-0.123,-0.123,10,26,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531278,2026-05-02T15:00:00+00:00,1398,WSG Wattens,AWAY,55,40,17.675,0.028,-0.1,0.167,165,90,14.522,0.041,-0.429,0.234,3,1,9,-0.024,-0.024,-0.024,6,19,0,0,-4.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531283,2026-05-09T15:00:00+00:00,1398,WSG Wattens,HOME,55,52,18.115,0.015,-0.19,0.264,165,146,14.438,0.031,-0.588,0.378,3,2,13.5,-0.039,-0.222,0.145,14,39,1,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531286,2026-05-16T15:00:00+00:00,1398,WSG Wattens,AWAY,55,32,16.562,-0.016,-0.183,0.108,165,66,12.409,-0.077,-0.512,0.133,3,1,10,-0.217,-0.217,-0.217,15,38,1,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
