fixture_id,country,provider_competition_id,competition_name,season,round,kickoff_utc,home_team,away_team,team_id,team_name,side,formation,coach_id,coach_name,starting_xi_json,starting_xi_count,substitutes_json,substitutes_count,retrieved_at_utc,source_endpoint,temporal_authority,archive_version
1379443,Denmark,119,Superliga,2025,Regular Season - 16,2025-11-23T17:00:00+00:00,Sonderjyske,FC Midtjylland,397,FC Midtjylland,AWAY,3-4-3,26719,Mike Tullberg,"[{""grid"":""1:1"",""id"":89754,""name"":""E. Olafsson"",""number"":16,""pos"":""G""},{""grid"":""2:3"",""id"":237218,""name"":""Lee Han-Beom"",""number"":3,""pos"":""D""},{""grid"":""2:2"",""id"":30827,""name"":""M. Erlic"",""number"":6,""pos"":""D""},{""grid"":""2:1"",""id"":19345,""name"":""M. Bech Sorensen"",""number"":22,""pos"":""D""},{""grid"":""3:4"",""id"":946,""name"":""K. Mbabu"",""number"":43,""pos"":""M""},{""grid"":""3:3"",""id"":2734,""name"":""P. Billing"",""number"":8,""pos"":""M""},{""grid"":""3:2"",""id"":338045,""name"":""D. Castillo"",""number"":21,""pos"":""M""},{""grid"":""3:1"",""id"":161790,""name"":""A. Simsir"",""number"":58,""pos"":""M""},{""grid"":""4:3"",""id"":307117,""name"":""D. Osorio"",""number"":11,""pos"":""F""},{""grid"":""4:2"",""id"":340625,""name"":""Franculino"",""number"":7,""pos"":""F""},{""grid"":""4:1"",""id"":34211,""name"":""Cho Gue-Sung"",""number"":10,""pos"":""F""}]",11,"[{""grid"":null,""id"":2727,""name"":""J. Lossl"",""number"":1,""pos"":""G""},{""grid"":null,""id"":404026,""name"":""O. Diao"",""number"":4,""pos"":""D""},{""grid"":null,""id"":311432,""name"":""P. Bravo"",""number"":19,""pos"":""M""},{""grid"":null,""id"":371909,""name"":""V. Byskov"",""number"":20,""pos"":""M""},{""grid"":null,""id"":10016,""name"":""Paulinho"",""number"":29,""pos"":""D""},{""grid"":null,""id"":435061,""name"":""M. Gogorza"",""number"":41,""pos"":""F""},{""grid"":null,""id"":162218,""name"":""V. Bak"",""number"":55,""pos"":""D""},{""grid"":null,""id"":15810,""name"":""Junior Brumado"",""number"":74,""pos"":""F""},{""grid"":null,""id"":42007,""name"":""Dani Silva"",""number"":80,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379444,Denmark,119,Superliga,2025,Regular Season - 16,2025-11-23T13:00:00+00:00,Viborg,Vejle,2070,Viborg,HOME,4-3-3,26094,Nickolai Lund,"[{""grid"":""1:1"",""id"":15950,""name"":""L. Lund"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":25322,""name"":""J. Mbom"",""number"":18,""pos"":""D""},{""grid"":""2:3"",""id"":14592,""name"":""S. Radic"",""number"":55,""pos"":""D""},{""grid"":""2:2"",""id"":15823,""name"":""D. Anyembe"",""number"":24,""pos"":""D""},{""grid"":""2:1"",""id"":278556,""name"":""S. Kuzmic"",""number"":30,""pos"":""D""},{""grid"":""3:3"",""id"":386277,""name"":""T. Jorgensen"",""number"":10,""pos"":""M""},{""grid"":""3:2"",""id"":15963,""name"":""J. Gronning"",""number"":13,""pos"":""M""},{""grid"":""3:1"",""id"":337806,""name"":""A. Beck"",""number"":8,""pos"":""M""},{""grid"":""4:3"",""id"":359976,""name"":""C. Nouck"",""number"":11,""pos"":""F""},{""grid"":""4:2"",""id"":93010,""name"":""T. Freriks"",""number"":9,""pos"":""F""},{""grid"":""4:1"",""id"":377648,""name"":""S. Jalal"",""number"":29,""pos"":""F""}]",11,"[{""grid"":null,""id"":36898,""name"":""M. Hoedemakers"",""number"":4,""pos"":""M""},{""grid"":null,""id"":201972,""name"":""M. Sondergaard"",""number"":6,""pos"":""M""},{""grid"":null,""id"":16128,""name"":""F. Djukic"",""number"":16,""pos"":""G""},{""grid"":null,""id"":287216,""name"":""D. Hanza"",""number"":19,""pos"":""F""},{""grid"":null,""id"":191229,""name"":""B. Brahimi"",""number"":21,""pos"":""M""},{""grid"":null,""id"":397931,""name"":""H. Bidstrup"",""number"":26,""pos"":""D""},{""grid"":null,""id"":427804,""name"":""L. Kirkegaard"",""number"":32,""pos"":""D""},{""grid"":null,""id"":444021,""name"":""F. Damkjer"",""number"":33,""pos"":null},{""grid"":null,""id"":385663,""name"":""J. Vester"",""number"":37,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379444,Denmark,119,Superliga,2025,Regular Season - 16,2025-11-23T13:00:00+00:00,Viborg,Vejle,395,Vejle,AWAY,3-4-3,27700,Claus Norgaard,"[{""grid"":""1:1"",""id"":109939,""name"":""I. Vekic"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":37452,""name"":""S. Velkov"",""number"":13,""pos"":""D""},{""grid"":""2:2"",""id"":1953,""name"":""L. Nielsen"",""number"":4,""pos"":""D""},{""grid"":""2:1"",""id"":16045,""name"":""C. Sorensen"",""number"":3,""pos"":""D""},{""grid"":""3:4"",""id"":420956,""name"":""L. Flo"",""number"":23,""pos"":""M""},{""grid"":""3:3"",""id"":15662,""name"":""T. Gundelund"",""number"":2,""pos"":""M""},{""grid"":""3:2"",""id"":202015,""name"":""M. Vestergaard"",""number"":6,""pos"":""M""},{""grid"":""3:1"",""id"":327028,""name"":""T. Bach"",""number"":16,""pos"":""M""},{""grid"":""4:3"",""id"":341228,""name"":""C. Gammelgaard"",""number"":7,""pos"":""F""},{""grid"":""4:2"",""id"":393073,""name"":""A. Chiakha"",""number"":29,""pos"":""F""},{""grid"":""4:1"",""id"":15865,""name"":""A. Jacobsen"",""number"":18,""pos"":""F""}]",11,"[{""grid"":null,""id"":319469,""name"":""V. Lund"",""number"":5,""pos"":""D""},{""grid"":null,""id"":524738,""name"":""A. Camara"",""number"":20,""pos"":""F""},{""grid"":null,""id"":342459,""name"":""G. Tabatadze"",""number"":21,""pos"":""D""},{""grid"":null,""id"":448085,""name"":""A. Sonderskov"",""number"":22,""pos"":""D""},{""grid"":null,""id"":322265,""name"":""T. H. Jakobsen"",""number"":24,""pos"":""G""},{""grid"":null,""id"":550848,""name"":""S. Ravn"",""number"":26,""pos"":null},{""grid"":null,""id"":281660,""name"":""M. Enggaard"",""number"":30,""pos"":""M""},{""grid"":null,""id"":524396,""name"":""B. Edjeodji"",""number"":32,""pos"":""M""},{""grid"":null,""id"":43088,""name"":""A. Pitu"",""number"":80,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379445,Denmark,119,Superliga,2025,Regular Season - 17,2025-11-30T13:00:00+00:00,Aarhus,FC Copenhagen,400,FC Copenhagen,AWAY,4-4-2,28387,Bo Svensson,"[{""grid"":""1:1"",""id"":524,""name"":""D. Kotarski"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":351014,""name"":""J. Suzuki"",""number"":20,""pos"":""D""},{""grid"":""2:3"",""id"":159511,""name"":""Gabriel Pereira"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":36885,""name"":""P. Hatzidiakos"",""number"":6,""pos"":""D""},{""grid"":""2:1"",""id"":2431,""name"":""M. Lopez"",""number"":15,""pos"":""D""},{""grid"":""3:4"",""id"":48203,""name"":""J. Larsson"",""number"":11,""pos"":""M""},{""grid"":""3:3"",""id"":349212,""name"":""W. Clem"",""number"":36,""pos"":""M""},{""grid"":""3:2"",""id"":15934,""name"":""M. Madsen"",""number"":21,""pos"":""M""},{""grid"":""3:1"",""id"":422779,""name"":""Robert"",""number"":16,""pos"":""M""},{""grid"":""4:2"",""id"":1274,""name"":""A. Cornelius"",""number"":14,""pos"":""F""},{""grid"":""4:1"",""id"":18946,""name"":""M. Elyounoussi"",""number"":10,""pos"":""F""}]",11,"[{""grid"":null,""id"":2784,""name"":""R. A. Runarsson"",""number"":31,""pos"":""G""},{""grid"":null,""id"":354267,""name"":""M. Garananga"",""number"":4,""pos"":""D""},{""grid"":null,""id"":2080,""name"":""V. Claesson"",""number"":7,""pos"":""M""},{""grid"":null,""id"":161919,""name"":""Y. Moukoko"",""number"":9,""pos"":""F""},{""grid"":null,""id"":386285,""name"":""Y. Zague"",""number"":22,""pos"":""D""},{""grid"":null,""id"":1173,""name"":""B. Meling"",""number"":24,""pos"":""D""},{""grid"":null,""id"":15,""name"":""T. Delaney"",""number"":27,""pos"":""M""},{""grid"":null,""id"":426288,""name"":""V. Dadason"",""number"":39,""pos"":""F""}]",8,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379445,Denmark,119,Superliga,2025,Regular Season - 17,2025-11-30T13:00:00+00:00,Aarhus,FC Copenhagen,406,Aarhus,HOME,3-4-3,26286,Jakob Poulsen,"[{""grid"":""1:1"",""id"":15786,""name"":""J. Hansen"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":25312,""name"":""F. Beijmo"",""number"":2,""pos"":""D""},{""grid"":""2:2"",""id"":2730,""name"":""H. Dalsgaard"",""number"":3,""pos"":""D""},{""grid"":""2:1"",""id"":151738,""name"":""E. Kahl"",""number"":19,""pos"":""D""},{""grid"":""3:4"",""id"":15931,""name"":""R. Carstensen"",""number"":29,""pos"":""M""},{""grid"":""3:3"",""id"":57425,""name"":""M. Solbakken"",""number"":7,""pos"":""M""},{""grid"":""3:2"",""id"":15699,""name"":""N. Poulsen"",""number"":6,""pos"":""M""},{""grid"":""3:1"",""id"":46283,""name"":""G. Links"",""number"":11,""pos"":""M""},{""grid"":""4:3"",""id"":15964,""name"":""T. Bech"",""number"":31,""pos"":""F""},{""grid"":""4:2"",""id"":15598,""name"":""P. Mortensen"",""number"":9,""pos"":""F""},{""grid"":""4:1"",""id"":108490,""name"":""K. Arnstad"",""number"":10,""pos"":null}]",11,"[{""grid"":null,""id"":105141,""name"":""L. Wahlstedt"",""number"":22,""pos"":""G""},{""grid"":null,""id"":24973,""name"":""J. Serra"",""number"":13,""pos"":""F""},{""grid"":null,""id"":48025,""name"":""K. Yakob"",""number"":17,""pos"":""M""},{""grid"":null,""id"":15943,""name"":""S. Jorgensen"",""number"":8,""pos"":""M""},{""grid"":null,""id"":514279,""name"":""S. Tchamche"",""number"":27,""pos"":""F""},{""grid"":null,""id"":470281,""name"":""F. Emmery"",""number"":39,""pos"":""F""},{""grid"":null,""id"":309875,""name"":""J. Jensen-Abbew"",""number"":40,""pos"":""D""},{""grid"":null,""id"":495841,""name"":""T. Kristjansson"",""number"":20,""pos"":""F""},{""grid"":null,""id"":550856,""name"":""O. Haugstrup"",""number"":55,""pos"":null}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379446,Denmark,119,Superliga,2025,Regular Season - 17,2025-12-01T18:00:00+00:00,Brondby,FC Fredericia,2061,FC Fredericia,AWAY,4-4-2,26316,Michael Hansen,"[{""grid"":""1:1"",""id"":83043,""name"":""M. Lamhauge"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":15924,""name"":""S. Crone"",""number"":12,""pos"":""D""},{""grid"":""2:3"",""id"":438715,""name"":""A. Nygaard"",""number"":3,""pos"":""D""},{""grid"":""2:2"",""id"":326444,""name"":""F. Rieper"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":334784,""name"":""D. F. Kristjansson"",""number"":17,""pos"":""D""},{""grid"":""3:4"",""id"":15753,""name"":""M. Opondo"",""number"":11,""pos"":""M""},{""grid"":""3:3"",""id"":15879,""name"":""A. Pyndt"",""number"":18,""pos"":""M""},{""grid"":""3:2"",""id"":128879,""name"":""F. Winther"",""number"":6,""pos"":""M""},{""grid"":""3:1"",""id"":16071,""name"":""E. Simonsen"",""number"":10,""pos"":""M""},{""grid"":""4:2"",""id"":16070,""name"":""G. Marcussen"",""number"":7,""pos"":""F""},{""grid"":""4:1"",""id"":128887,""name"":""O. Buch"",""number"":97,""pos"":""F""}]",11,"[{""grid"":null,""id"":343880,""name"":""J. Kudsk"",""number"":4,""pos"":""D""},{""grid"":null,""id"":428299,""name"":""J. Jessen"",""number"":8,""pos"":""M""},{""grid"":null,""id"":294772,""name"":""W. Madsen"",""number"":13,""pos"":""M""},{""grid"":null,""id"":282416,""name"":""A. Dahl"",""number"":14,""pos"":""D""},{""grid"":null,""id"":432256,""name"":""M. Ladefoged"",""number"":15,""pos"":""D""},{""grid"":null,""id"":294685,""name"":""E. Dall"",""number"":19,""pos"":""F""},{""grid"":null,""id"":341899,""name"":""D. Haarbo"",""number"":20,""pos"":""M""},{""grid"":null,""id"":174837,""name"":""E. Green"",""number"":42,""pos"":""G""},{""grid"":null,""id"":16041,""name"":""A. Mucolli"",""number"":98,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379446,Denmark,119,Superliga,2025,Regular Season - 17,2025-12-01T18:00:00+00:00,Brondby,FC Fredericia,407,Brondby,HOME,4-4-2,26296,Steven Cooper,"[{""grid"":""1:1"",""id"":7598,""name"":""P. Pentz"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":128763,""name"":""O. Villadsen"",""number"":2,""pos"":""D""},{""grid"":""2:3"",""id"":15928,""name"":""F. Alves"",""number"":32,""pos"":""D""},{""grid"":""2:2"",""id"":154799,""name"":""L. Binks"",""number"":4,""pos"":""D""},{""grid"":""2:1"",""id"":24881,""name"":""M. Kohlert"",""number"":27,""pos"":""D""},{""grid"":""3:4"",""id"":61183,""name"":""M. Divkovic"",""number"":24,""pos"":""M""},{""grid"":""3:3"",""id"":510351,""name"":""M. Jensen"",""number"":42,""pos"":""M""},{""grid"":""3:2"",""id"":264094,""name"":""B. Tahirovic"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":16176,""name"":""N. Vallys"",""number"":7,""pos"":""M""},{""grid"":""4:2"",""id"":361352,""name"":""N. Nartey"",""number"":35,""pos"":""F""},{""grid"":""4:1"",""id"":494387,""name"":""J. Ambaek"",""number"":38,""pos"":""F""}]",11,"[{""grid"":null,""id"":267868,""name"":""G. Beavers"",""number"":13,""pos"":""G""},{""grid"":null,""id"":48189,""name"":""R. Lauritsen"",""number"":5,""pos"":""D""},{""grid"":null,""id"":8711,""name"":""J. Vanlerberghe"",""number"":30,""pos"":""D""},{""grid"":null,""id"":36868,""name"":""S. Spierings"",""number"":6,""pos"":""M""},{""grid"":null,""id"":932,""name"":""D. Wass"",""number"":10,""pos"":""M""},{""grid"":null,""id"":25297,""name"":""M. Gregoritsch"",""number"":9,""pos"":""F""},{""grid"":null,""id"":291839,""name"":""F. Bundgaard"",""number"":11,""pos"":""F""},{""grid"":null,""id"":381677,""name"":""K. Uchino"",""number"":18,""pos"":""F""},{""grid"":null,""id"":206937,""name"":""S. Fukuda"",""number"":19,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379447,Denmark,119,Superliga,2025,Regular Season - 17,2025-11-30T15:00:00+00:00,FC Midtjylland,FC Nordsjaelland,397,FC Midtjylland,HOME,3-4-2-1,26719,Mike Tullberg,"[{""grid"":""1:1"",""id"":89754,""name"":""E. Olafsson"",""number"":16,""pos"":""G""},{""grid"":""2:3"",""id"":404026,""name"":""O. Diao"",""number"":4,""pos"":""D""},{""grid"":""2:2"",""id"":237218,""name"":""Lee Han-Beom"",""number"":3,""pos"":""D""},{""grid"":""2:1"",""id"":19345,""name"":""M. Bech Sorensen"",""number"":22,""pos"":""D""},{""grid"":""3:4"",""id"":307117,""name"":""D. Osorio"",""number"":11,""pos"":""M""},{""grid"":""3:3"",""id"":371909,""name"":""V. Byskov"",""number"":20,""pos"":""M""},{""grid"":""3:2"",""id"":311432,""name"":""P. Bravo"",""number"":19,""pos"":""M""},{""grid"":""3:1"",""id"":162218,""name"":""V. Bak"",""number"":55,""pos"":""M""},{""grid"":""4:2"",""id"":340625,""name"":""Franculino"",""number"":7,""pos"":""F""},{""grid"":""4:1"",""id"":161790,""name"":""A. Simsir"",""number"":58,""pos"":""F""},{""grid"":""5:1"",""id"":34211,""name"":""Cho Gue-Sung"",""number"":10,""pos"":""F""}]",11,"[{""grid"":null,""id"":2727,""name"":""J. Lossl"",""number"":1,""pos"":""G""},{""grid"":null,""id"":30827,""name"":""M. Erlic"",""number"":6,""pos"":""D""},{""grid"":null,""id"":946,""name"":""K. Mbabu"",""number"":43,""pos"":""D""},{""grid"":null,""id"":10016,""name"":""Paulinho"",""number"":29,""pos"":""D""},{""grid"":null,""id"":42007,""name"":""Dani Silva"",""number"":80,""pos"":""M""},{""grid"":null,""id"":544622,""name"":""A. Djabi"",""number"":33,""pos"":null},{""grid"":null,""id"":351146,""name"":""F. Etim"",""number"":90,""pos"":""F""},{""grid"":null,""id"":435061,""name"":""M. Gogorza"",""number"":41,""pos"":""F""},{""grid"":null,""id"":15810,""name"":""Junior Brumado"",""number"":74,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379447,Denmark,119,Superliga,2025,Regular Season - 17,2025-11-30T15:00:00+00:00,FC Midtjylland,FC Nordsjaelland,398,FC Nordsjaelland,AWAY,4-3-3,26051,Jens Olsen,"[{""grid"":""1:1"",""id"":16105,""name"":""A. Hansen"",""number"":13,""pos"":""G""},{""grid"":""2:4"",""id"":1283,""name"":""P. Ankersen"",""number"":2,""pos"":""D""},{""grid"":""2:3"",""id"":39310,""name"":""T. Salquist"",""number"":3,""pos"":""D""},{""grid"":""2:2"",""id"":425830,""name"":""N. Markmann"",""number"":45,""pos"":""D""},{""grid"":""2:1"",""id"":361421,""name"":""J. Lahteenmaki"",""number"":25,""pos"":""D""},{""grid"":""3:3"",""id"":475575,""name"":""C. Yirenkyi"",""number"":36,""pos"":""M""},{""grid"":""3:2"",""id"":475394,""name"":""J. Janssen"",""number"":18,""pos"":""M""},{""grid"":""3:1"",""id"":15967,""name"":""N. Rojkjaer"",""number"":8,""pos"":""M""},{""grid"":""4:3"",""id"":39271,""name"":""O. Solbakken"",""number"":9,""pos"":""F""},{""grid"":""4:2"",""id"":180982,""name"":""A. Lind"",""number"":11,""pos"":""F""},{""grid"":""4:1"",""id"":513570,""name"":""P. Amoako"",""number"":22,""pos"":""F""}]",11,"[{""grid"":null,""id"":390619,""name"":""W. Lykke"",""number"":38,""pos"":""G""},{""grid"":null,""id"":550854,""name"":""V. Gustafsen"",""number"":32,""pos"":""D""},{""grid"":null,""id"":498846,""name"":""S. Acquah"",""number"":34,""pos"":""D""},{""grid"":null,""id"":444419,""name"":""M. Heyde"",""number"":47,""pos"":""M""},{""grid"":null,""id"":15825,""name"":""M. Brink"",""number"":6,""pos"":""M""},{""grid"":null,""id"":278551,""name"":""R. Norheim"",""number"":23,""pos"":""M""},{""grid"":null,""id"":502190,""name"":""D. Sanoussi"",""number"":27,""pos"":""M""},{""grid"":null,""id"":474155,""name"":""L. Nene"",""number"":17,""pos"":""F""},{""grid"":null,""id"":294863,""name"":""H. Rasmussen"",""number"":40,""pos"":null}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379448,Denmark,119,Superliga,2025,Regular Season - 17,2025-11-30T17:00:00+00:00,Odense,Vejle,395,Vejle,AWAY,3-4-3,27700,Claus Norgaard,"[{""grid"":""1:1"",""id"":109939,""name"":""I. Vekic"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":37452,""name"":""S. Velkov"",""number"":13,""pos"":""D""},{""grid"":""2:2"",""id"":1953,""name"":""L. Nielsen"",""number"":4,""pos"":""D""},{""grid"":""2:1"",""id"":16045,""name"":""C. Sorensen"",""number"":3,""pos"":""D""},{""grid"":""3:4"",""id"":281660,""name"":""M. Enggaard"",""number"":30,""pos"":""M""},{""grid"":""3:3"",""id"":15662,""name"":""T. Gundelund"",""number"":2,""pos"":""M""},{""grid"":""3:2"",""id"":202015,""name"":""M. Vestergaard"",""number"":6,""pos"":""M""},{""grid"":""3:1"",""id"":327028,""name"":""T. Bach"",""number"":16,""pos"":""M""},{""grid"":""4:3"",""id"":341228,""name"":""C. Gammelgaard"",""number"":7,""pos"":""F""},{""grid"":""4:2"",""id"":393073,""name"":""A. Chiakha"",""number"":29,""pos"":""F""},{""grid"":""4:1"",""id"":15865,""name"":""A. Jacobsen"",""number"":18,""pos"":""F""}]",11,"[{""grid"":null,""id"":322265,""name"":""T. H. Jakobsen"",""number"":24,""pos"":""G""},{""grid"":null,""id"":319469,""name"":""V. Lund"",""number"":5,""pos"":""D""},{""grid"":null,""id"":38824,""name"":""J. Duin"",""number"":9,""pos"":""F""},{""grid"":null,""id"":2174,""name"":""M. Duelund"",""number"":10,""pos"":""M""},{""grid"":null,""id"":15913,""name"":""J. Amon"",""number"":11,""pos"":""F""},{""grid"":null,""id"":420956,""name"":""L. Flo"",""number"":23,""pos"":""D""},{""grid"":null,""id"":448084,""name"":""T. Lykkebak"",""number"":28,""pos"":""M""},{""grid"":null,""id"":524396,""name"":""B. Edjeodji"",""number"":32,""pos"":""M""},{""grid"":null,""id"":43088,""name"":""A. Pitu"",""number"":80,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379448,Denmark,119,Superliga,2025,Regular Season - 17,2025-11-30T17:00:00+00:00,Odense,Vejle,405,Odense,HOME,4-2-2-2,26297,Alexander Zorniger,"[{""grid"":""1:1"",""id"":39325,""name"":""V. Myhra"",""number"":16,""pos"":""G""},{""grid"":""2:4"",""id"":37224,""name"":""L. Owusu"",""number"":20,""pos"":""D""},{""grid"":""2:3"",""id"":48654,""name"":""N. Burgy"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":412886,""name"":""J. Askou"",""number"":13,""pos"":""D""},{""grid"":""2:1"",""id"":16061,""name"":""A. Sorensen"",""number"":3,""pos"":""D""},{""grid"":""3:2"",""id"":1293,""name"":""R. Falk"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":297614,""name"":""I. Ouedraogo"",""number"":22,""pos"":""M""},{""grid"":""4:2"",""id"":24887,""name"":""J. Arp"",""number"":7,""pos"":""M""},{""grid"":""4:1"",""id"":376927,""name"":""M. Ejdum"",""number"":18,""pos"":""M""},{""grid"":""5:2"",""id"":203253,""name"":""N. Ganaus"",""number"":17,""pos"":""F""},{""grid"":""5:1"",""id"":37787,""name"":""J. Grot"",""number"":31,""pos"":""F""}]",11,"[{""grid"":null,""id"":311273,""name"":""T. Sander"",""number"":30,""pos"":""G""},{""grid"":null,""id"":25207,""name"":""B. Paulsen"",""number"":4,""pos"":""D""},{""grid"":null,""id"":324030,""name"":""J. Niemiec"",""number"":11,""pos"":""F""},{""grid"":null,""id"":15853,""name"":""G. Grubbe"",""number"":14,""pos"":""M""},{""grid"":null,""id"":396507,""name"":""M. McCoy"",""number"":15,""pos"":""D""},{""grid"":null,""id"":444452,""name"":""W. Martin"",""number"":23,""pos"":""M""},{""grid"":null,""id"":438854,""name"":""Y. Bojang"",""number"":24,""pos"":""D""},{""grid"":null,""id"":339876,""name"":""E. Hansborg"",""number"":26,""pos"":""F""},{""grid"":null,""id"":198465,""name"":""J. Gomez"",""number"":29,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1379449,Denmark,119,Superliga,2025,Regular Season - 17,2025-11-30T13:00:00+00:00,Silkeborg,Randers FC,2073,Silkeborg,HOME,4-3-2-1,26064,Kent Nielsen,"[{""grid"":""1:1"",""id"":15896,""name"":""N. Larsen"",""number"":1,""pos"":""G""},{""grid"":""2:4"",""id"":15873,""name"":""J. Gammelby"",""number"":19,""pos"":""D""},{""grid"":""2:3"",""id"":263178,""name"":""R. Ostrom"",""number"":3,""pos"":""D""},{""grid"":""2:2"",""id"":204126,""name"":""P. Ganchas"",""number"":4,""pos"":""D""},{""grid"":""2:1"",""id"":25632,""name"":""A. Poulsen"",""number"":2,""pos"":""D""},{""grid"":""3:3"",""id"":416992,""name"":""V. Westh"",""number"":7,""pos"":""M""},{""grid"":""3:2"",""id"":277984,""name"":""M. Freundlich"",""number"":33,""pos"":""M""},{""grid"":""3:1"",""id"":15829,""name"":""M. Larsen"",""number"":20,""pos"":""M""},{""grid"":""4:2"",""id"":94322,""name"":""C. McCowatt"",""number"":17,""pos"":""M""},{""grid"":""4:1"",""id"":16165,""name"":""Y. Bakiz"",""number"":10,""pos"":""M""},{""grid"":""5:1"",""id"":303386,""name"":""T. Adamsen"",""number"":23,""pos"":""F""}]",11,"[{""grid"":null,""id"":339946,""name"":""A. Andresen"",""number"":30,""pos"":""G""},{""grid"":null,""id"":202016,""name"":""L. Montano"",""number"":18,""pos"":""D""},{""grid"":null,""id"":475177,""name"":""B. Clemmensen"",""number"":21,""pos"":""D""},{""grid"":null,""id"":36984,""name"":""R. Al Hajj"",""number"":22,""pos"":""M""},{""grid"":null,""id"":48123,""name"":""J. Andersen"",""number"":8,""pos"":""M""},{""grid"":null,""id"":396186,""name"":""J. Nielsen"",""number"":36,""pos"":""M""},{""grid"":null,""id"":415261,""name"":""O. Boesen"",""number"":41,""pos"":""M""},{""grid"":null,""id"":390618,""name"":""A. Bondergaard"",""number"":15,""pos"":""F""},{""grid"":null,""id"":356642,""name"":""A. Simmelhack"",""number"":9,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
