fixture_id,provider_league_id,competition_name,candidate_family,season,round,kickoff_utc,status,elapsed,venue_id,venue_name,venue_city,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,result,evidence_tier,direct_matchday_squad_evidence_possible,direct_minutes_evidence_possible,player_evidence_backfill_eligible,captured_at_utc,source,historical_callup_evidence_possible,nationality_inference_allowed,historical_backfill_only,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1035603,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-17T16:00:00+00:00,FT,90,,,,8227,Turkey U21,8181,Azerbaijan U21,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028928,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-17T19:30:00+00:00,FT,90,1474,RCDE Stadium,Cornella de Llobregat,6,Brazil,1509,Guinea,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028651,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-17T23:30:00+00:00,FT,90,1619,Red Bull Arena,"Harrison, New Jersey",2382,Ecuador,2381,Bolivia,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035604,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T07:30:00+00:00,CANC,,,,,10339,Latvia U19,10333,Finland U19,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035606,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T07:30:00+00:00,CANC,,,,,10370,Lithuania U19,10361,Estonia U19,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1037604,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-18T07:30:00+00:00,FT,90,,,,21504,Lithuania U18,21503,Estonia U18,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035660,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T08:00:00+00:00,FT,90,,,,21463,Bulgaria U18,21460,Austria U18,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035605,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T10:00:00+00:00,FT,90,,,,8221,Scotland U21,8214,Norway U21,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035640,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T10:30:00+00:00,FT,90,,,,21471,Latvia U18,21467,Finland U18,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028652,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T11:30:00+00:00,FT,90,,National Sports Complex Pitch 1,Saint Pierre,1497,Mauritius,1511,Kenya,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1029485,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-18T11:30:00+00:00,FT,90,3897,The National Stadium,Singapore,1546,Singapore,5165,Solomon Islands,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035607,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T14:00:00+00:00,FT,90,,,,10358,Belarus U19,10335,Georgia U19,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035641,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T14:00:00+00:00,FT,90,,,,21477,Romania U18,21472,North Macedonia U18,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035642,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T14:00:00+00:00,FT,90,,,,21481,Wales U18,10342,Norway U19,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035661,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T14:00:00+00:00,FT,90,,,,1537,India,1551,Lebanon,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028650,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T14:30:00+00:00,FT,90,11622,Estadio Defensores del Chaco,Asunción,2380,Paraguay,5164,Nicaragua,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036535,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T15:00:00+00:00,FT,90,,,,10937,Iran U23,10938,Jordan U23,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035608,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T15:30:00+00:00,FT,90,,,,385,Torpedo Zhodino,8219,Russia U21,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1031231,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T17:00:00+00:00,FT,90,,Cairo International Stadium,Cairo,32,Egypt,1496,South Sudan,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036536,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T18:00:00+00:00,FT,90,,,,10192,Iraq U23,10950,Oman U23,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028653,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-18T20:30:00+00:00,FT,90,,Pratt & Whitney Stadium at Rentschler Field,"East Hartford, Connecticut",2379,Venezuela,5161,Guatemala,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1030768,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T00:00:00+00:00,CANC,,,Olympia Stadium Baton Rouge,"Baton Rouge, Louisiana",4672,Honduras,5527,Barbados,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1034554,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T00:00:00+00:00,CANC,,,,,31,Morocco,1507,Zambia,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036564,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-19T00:00:00+00:00,CANC,,,,,5527,Barbados,4672,Honduras,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035643,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T08:00:00+00:00,CANC,,,,,21462,Bulgaria U16,21459,Austria U16,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028673,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-19T09:00:00+00:00,FT,90,,Dalian Pro Soccer Academy Base Stadium,Dalian,1544,Macau,1556,Myanmar,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035644,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T10:30:00+00:00,FT,90,,,,21464,China U22,10963,Uzbekistan U23,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1029583,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-19T11:00:00+00:00,FT,90,1244,Rizal Memorial Stadium,Manila,1555,Philippines,1557,Chinese Taipei,2,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035611,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T11:35:00+00:00,FT,90,,,,10932,China PR U23,10177,Korea Republic U23,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1021697,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T12:00:00+00:00,FT,90,3385,Hong Kong Stadium,Hong Kong,4460,Hong Kong,1564,Thailand,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028665,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-19T12:00:00+00:00,FT,90,19610,Wiener Neustadt Ergo Arena,Wiener Neustadt,2385,Jamaica,1548,Jordan,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028654,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T12:30:00+00:00,FT,90,3892,Stadion Utama Gelora Bung Karno,Jakarta,1571,Indonesia,26,Argentina,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035610,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T12:30:00+00:00,FT,90,,,,10959,Tajikistan U23,10934,Hong Kong U23,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035645,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T15:00:00+00:00,FT,90,,,,8217,Republic of Ireland U21,21469,Kuwait U22,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028655,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T16:00:00+00:00,CANC,,3796,Sonnenseestadion,Ritzing,1569,Qatar,4673,New Zealand,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035612,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T17:15:00+00:00,FT,90,,,,16500,Hungary U21,8199,Iceland U21,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035613,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-19T18:15:00+00:00,FT,90,,,,8210,Montenegro U21,8215,Poland U21,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028656,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T09:55:00+00:00,FT,90,18623,Panasonic Stadium Suita,Suita,12,Japan,30,Peru,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028657,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T11:00:00+00:00,FT,90,1008,Daejeon World Cup Stadium,Daejeon,17,South Korea,5159,El Salvador,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1019895,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T11:35:00+00:00,FT,90,,Dalian Suoyuwan Football Stadium,Dalian,1566,China,1562,Palestine,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1029584,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-20T12:30:00+00:00,FT,90,,Sân vận động Thiên Trường,Nam Dinh,1542,Vietnam,1565,Syria,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028674,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-20T13:00:00+00:00,CANC,,18519,Sultan Mizan Zainal Abidin Stadium,Kuala Terengganu,1538,Malaysia,1550,Yemen,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1029903,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-20T13:00:00+00:00,FT,90,18519,Sultan Mizan Zainal Abidin Stadium,Kuala Terengganu,1538,Malaysia,8175,Papua New Guinea,10,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035616,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T15:00:00+00:00,FT,90,,,,8231,Slovenia U21,8193,Finland U21,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035617,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T15:30:00+00:00,FT,90,,,,8223,Slovakia U21,8180,Austria U21,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035646,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T15:30:00+00:00,CANC,,,,,8181,Azerbaijan U21,21470,Kyrgyzstan U21,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036565,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-20T15:30:00+00:00,FT,90,,,,8181,Azerbaijan U21,21470,Kyrgyzstan U21,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035615,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T16:00:00+00:00,FT,90,,,,8208,Malta U21,8212,North Macedonia U21,0,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
994031,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T16:00:00+00:00,FT,90,1095,Stadion Pod Goricom,Podgorica,1109,Montenegro,770,Czechia,1,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035614,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T16:30:00+00:00,FT,90,,,,8185,Bulgaria U21,8177,Albania U21,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035618,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T17:00:00+00:00,FT,90,,,,8227,Turkey U21,8184,Bosnia-Herzegovina U21,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036566,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-20T17:00:00+00:00,FT,90,,,,10192,Iraq U23,10937,Iran U23,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028658,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T18:45:00+00:00,FT,90,741,VELTINS-Arena,Gelsenkirchen,25,Germany,8,Colombia,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028929,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T19:00:00+00:00,FT,90,1293,Estádio José Alvalade,Lisboa,6,Brazil,13,Senegal,2,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1031232,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T19:00:00+00:00,FT,90,7,Stade du 19 Mai 1956,Annaba,1532,Algeria,28,Tunisia,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028659,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-20T23:30:00+00:00,FT,90,1624,Estadio Centenario,Montevideo,7,Uruguay,2388,Cuba,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028661,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-21T00:00:00+00:00,FT,90,2488,Estadio Ramón Aguilera Costas,Santa Cruz de la Sierra,2381,Bolivia,2383,Chile,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028660,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-21T00:15:00+00:00,FT,90,1620,Subaru Park,"Chester, Pennsylvania",2382,Ecuador,29,Costa Rica,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035619,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-21T00:15:00+00:00,FT,90,,,,29,Costa Rica,2382,Ecuador,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1023102,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 1,2023-06-25T01:30:00+00:00,FT,90,1609,Soldier Field,"Chicago, Illinois",2384,USA,2385,Jamaica,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036605,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 1,2023-06-25T19:30:00+00:00,FT,90,11976,DRV PNK Stadium,"Fort Lauderdale, Florida",5168,Trinidad and Tobago,5536,St. Kitts and Nevis,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1023103,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 1,2023-06-25T22:00:00+00:00,FT,90,,NRG Stadium,"Houston, Texas",2386,Haiti,1569,Qatar,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1023104,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 1,2023-06-26T00:00:00+00:00,FT,90,,NRG Stadium,"Houston, Texas",16,Mexico,4672,Honduras,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036606,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 1,2023-06-26T22:30:00+00:00,FT,90,11976,DRV PNK Stadium,"Fort Lauderdale, Florida",5159,El Salvador,8117,Martinique,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1023105,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 1,2023-06-27T00:30:00+00:00,FT,90,11976,DRV PNK Stadium,"Fort Lauderdale, Florida",29,Costa Rica,11,Panama,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036607,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 1,2023-06-27T23:00:00+00:00,FT,90,312,BMO Field,"Toronto, Ontario",5529,Canada,10983,Guadeloupe,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1023106,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 1,2023-06-28T00:45:00+00:00,FT,90,11976,DRV PNK Stadium,"Fort Lauderdale, Florida",5161,Guatemala,2388,Cuba,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1037605,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-28T13:00:00+00:00,FT,90,,,,17952,Finland U17,17960,Latvia U17,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1037606,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-28T15:00:00+00:00,FT,90,,,,17962,Lithuania U17,17950,Estonia U17,2,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1023107,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 2,2023-06-28T23:30:00+00:00,FT,90,19408,CITYPARK,"St. Louis, Missouri",2385,Jamaica,5168,Trinidad and Tobago,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1036608,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 2,2023-06-29T01:30:00+00:00,FT,90,19408,CITYPARK,"St. Louis, Missouri",5536,St. Kitts and Nevis,2384,USA,0,6,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1023108,22,CONCACAF Gold Cup,GOLD_CUP,2023,Group Stage - 2,2023-06-29T23:45:00+00:00,FT,90,,State Farm Stadium,"Glendale, Arizona",1569,Qatar,4672,Honduras,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:19Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
