factor,bucket,scope_type,scope_value,target,test_season,train_first_season,train_last_season,train_seasons,train_market_matches,test_market_matches,sample_threshold_pass,train_hit_rate,test_hit_rate,train_avg_market_novig,test_avg_market_novig,train_calibration_pp,test_calibration_pp,train_flat_bet_roi_pct,test_flat_bet_roi_pct,train_calibration_sign,test_calibration_sign,calibration_sign_persists,train_roi_sign,test_roi_sign,roi_sign_persists,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
FIRST_DOMESTIC_AFTER_SIDE,BOTH,ALL,ALL,UNDER25,2024,2017,2023,7,1536,353,true,0.4707,0.4136,0.47025,0.47012,0.045,-5.652,-4.984,-16.958,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,ALL,ALL,HOME,2025,2017,2024,8,2751,381,true,0.43439,0.39895,0.433,0.43428,0.139,-3.533,-7.698,-16.139,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,ALL,ALL,DRAW,2025,2017,2024,8,2751,381,true,0.24682,0.21785,0.25017,0.24957,-0.335,-3.172,-7.922,-21.9,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,ALL,ALL,AWAY,2025,2017,2024,8,2751,381,true,0.31879,0.3832,0.31683,0.31616,0.196,6.705,-9.685,12.449,NEUTRAL,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,ALL,ALL,OVER25,2025,2017,2024,8,1889,267,true,0.53997,0.53933,0.52977,0.52906,1.02,1.027,-3.394,-6.727,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,ALL,ALL,UNDER25,2025,2017,2024,8,1889,267,true,0.46003,0.46067,0.47023,0.47094,-1.02,-1.027,-7.221,-11.202,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,HOME,2019,2017,2018,2,44,18,false,0.34091,0.33333,0.424,0.4698,-8.309,-13.647,-30.25,-49.833,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,DRAW,2019,2017,2018,2,44,18,false,0.22727,0.33333,0.24773,0.20967,-2.046,12.367,-3.932,71.167,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,AWAY,2019,2017,2018,2,44,18,false,0.43182,0.33333,0.32826,0.32053,10.355,1.281,4.477,-15.889,POSITIVE,POSITIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,OVER25,2019,2017,2018,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,UNDER25,2019,2017,2018,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,HOME,2020,2017,2019,3,62,24,false,0.33871,0.45833,0.4373,0.40502,-9.859,5.331,-35.935,19.583,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,DRAW,2020,2017,2019,3,62,24,false,0.25806,0.20833,0.23668,0.22385,2.138,-1.552,17.871,-14.625,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,AWAY,2020,2017,2019,3,62,24,false,0.40323,0.33333,0.32602,0.37112,7.721,-3.779,-1.435,-3.125,POSITIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,OVER25,2020,2017,2019,3,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,UNDER25,2020,2017,2019,3,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,HOME,2021,2017,2020,4,86,24,false,0.37209,0.25,0.42829,0.47164,-5.62,-22.164,-20.442,-53.833,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,DRAW,2021,2017,2020,4,86,24,false,0.24419,0.41667,0.2331,0.22728,1.108,18.938,8.802,85.167,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,AWAY,2021,2017,2020,4,86,24,false,0.38372,0.33333,0.33861,0.30108,4.512,3.226,-1.907,34.583,POSITIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,OVER25,2021,2017,2020,4,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,UNDER25,2021,2017,2020,4,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,HOME,2022,2017,2021,5,110,18,false,0.34545,0.44444,0.43775,0.41627,-9.23,2.818,-27.727,-14.111,NEGATIVE,POSITIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,DRAW,2022,2017,2021,5,110,18,false,0.28182,0.16667,0.23183,0.24626,4.999,-7.959,25.464,-36.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,AWAY,2022,2017,2021,5,110,18,false,0.37273,0.38889,0.33042,0.33748,4.231,5.141,6.055,-11.5,POSITIVE,POSITIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,OVER25,2022,2017,2021,5,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,UNDER25,2022,2017,2021,5,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,HOME,2023,2017,2022,6,128,24,false,0.35938,0.33333,0.43473,0.46573,-7.536,-13.24,-25.812,-41.5,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,DRAW,2023,2017,2022,6,128,24,false,0.26562,0.29167,0.23386,0.24987,3.176,4.18,16.82,3.625,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,AWAY,2023,2017,2022,6,128,24,false,0.375,0.375,0.33141,0.2844,4.359,9.06,3.586,15.875,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,OVER25,2023,2017,2022,6,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,UNDER25,2023,2017,2022,6,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,HOME,2024,2017,2023,7,152,23,false,0.35526,0.30435,0.43963,0.40885,-8.436,-10.45,-28.289,-43.87,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,DRAW,2024,2017,2023,7,152,23,false,0.26974,0.30435,0.23639,0.24981,3.335,5.454,14.737,18.913,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,AWAY,2024,2017,2023,7,152,23,false,0.375,0.3913,0.32399,0.34134,5.101,4.996,5.526,14.217,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,OVER25,2024,2017,2023,7,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,UNDER25,2024,2017,2023,7,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,HOME,2025,2017,2024,8,175,18,false,0.34857,0.33333,0.43558,0.41215,-8.701,-7.882,-30.337,-12.389,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,DRAW,2025,2017,2024,8,175,18,false,0.27429,0.11111,0.23815,0.26652,3.613,-15.541,15.286,-60.889,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,AWAY,2025,2017,2024,8,175,18,false,0.37714,0.55556,0.32627,0.32132,5.088,23.423,6.669,89.111,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,OVER25,2025,2017,2024,8,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,AUT,UNDER25,2025,2017,2024,8,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,HOME,2019,2017,2018,2,0,24,false,,0.41667,,0.41835,,-0.168,,-11.792,UNKNOWN,NEUTRAL,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,DRAW,2019,2017,2018,2,0,24,false,,0.20833,,0.23368,,-2.535,,-21.167,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,AWAY,2019,2017,2018,2,0,24,false,,0.375,,0.34797,,2.703,,-10.833,UNKNOWN,POSITIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,OVER25,2019,2017,2018,2,0,24,false,,0.5,,0.59293,,-9.293,,-16.083,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,UNDER25,2019,2017,2018,2,0,24,false,,0.5,,0.40707,,9.293,,25.958,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,HOME,2020,2017,2019,3,24,35,false,0.41667,0.45714,0.41835,0.40456,-0.168,5.258,-11.792,14.057,NEUTRAL,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,DRAW,2020,2017,2019,3,24,35,false,0.20833,0.17143,0.23368,0.24459,-2.535,-7.316,-21.167,-36.686,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,AWAY,2020,2017,2019,3,24,35,false,0.375,0.37143,0.34797,0.35084,2.703,2.058,-10.833,-0.029,POSITIVE,POSITIVE,,NEGATIVE,NEUTRAL,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,OVER25,2020,2017,2019,3,24,35,false,0.5,0.65714,0.59293,0.56911,-9.293,8.803,-16.083,10.029,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,UNDER25,2020,2017,2019,3,24,35,false,0.5,0.34286,0.40707,0.43089,9.293,-8.803,25.958,-24.8,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,HOME,2021,2017,2020,4,59,36,false,0.44068,0.44444,0.41017,0.41033,3.051,3.411,3.542,-3.333,POSITIVE,POSITIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,DRAW,2021,2017,2020,4,59,36,false,0.18644,0.16667,0.24015,0.23452,-5.371,-6.786,-30.373,-37.583,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,AWAY,2021,2017,2020,4,59,36,false,0.37288,0.38889,0.34967,0.35514,2.321,3.375,-4.424,-4.167,POSITIVE,POSITIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,OVER25,2021,2017,2020,4,59,36,false,0.59322,0.63889,0.5788,0.5792,1.442,5.969,-0.593,6.083,POSITIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,UNDER25,2021,2017,2020,4,59,36,false,0.40678,0.36111,0.4212,0.4208,-1.442,-5.969,-4.153,-16.972,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,HOME,2022,2017,2021,5,95,27,false,0.44211,0.40741,0.41023,0.42561,3.187,-1.82,0.937,-20.667,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,DRAW,2022,2017,2021,5,95,27,false,0.17895,0.07407,0.23802,0.24159,-5.907,-16.751,-33.105,-75.333,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,AWAY,2022,2017,2021,5,95,27,false,0.37895,0.51852,0.35175,0.3328,2.72,18.571,-4.326,49.111,POSITIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,OVER25,2022,2017,2021,5,95,27,false,0.61053,0.51852,0.57895,0.55364,3.157,-3.512,1.937,-12.741,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,UNDER25,2022,2017,2021,5,95,27,false,0.38947,0.48148,0.42105,0.44636,-3.157,3.512,-9.011,0.074,NEGATIVE,POSITIVE,,NEGATIVE,NEUTRAL,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,HOME,2023,2017,2022,6,122,32,true,0.43443,0.5625,0.41364,0.386,2.079,17.65,-3.844,54.5,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,DRAW,2023,2017,2022,6,122,32,true,0.15574,0.25,0.23881,0.24135,-8.307,0.865,-42.451,-7.281,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,AWAY,2023,2017,2022,6,122,32,true,0.40984,0.1875,0.34755,0.37265,6.228,-18.515,7.5,-58.312,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,OVER25,2023,2017,2022,6,122,32,true,0.59016,0.46875,0.57335,0.56539,1.681,-9.664,-1.311,-22.5,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,UNDER25,2023,2017,2022,6,122,32,true,0.40984,0.53125,0.42665,0.43461,-1.681,9.664,-7.0,15.094,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,HOME,2024,2017,2023,7,154,32,true,0.46104,0.5625,0.40789,0.45488,5.315,10.762,8.279,20.0,POSITIVE,POSITIVE,true,POSITIVE,POSITIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,DRAW,2024,2017,2023,7,154,32,true,0.17532,0.28125,0.23934,0.24869,-6.401,3.256,-35.143,-0.75,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,AWAY,2024,2017,2023,7,154,32,true,0.36364,0.15625,0.35277,0.29643,1.087,-14.018,-6.175,-64.156,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,OVER25,2024,2017,2023,7,154,32,true,0.56494,0.59375,0.5717,0.54175,-0.676,5.2,-5.714,1.406,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,UNDER25,2024,2017,2023,7,154,32,true,0.43506,0.40625,0.4283,0.45825,0.676,-5.2,-2.409,-19.906,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,HOME,2025,2017,2024,8,186,24,false,0.47849,0.29167,0.41598,0.39743,6.252,-10.576,10.296,-31.458,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,DRAW,2025,2017,2024,8,186,24,false,0.19355,0.29167,0.24095,0.25877,-4.74,3.29,-29.226,0.458,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,AWAY,2025,2017,2024,8,186,24,false,0.32796,0.41667,0.34308,0.34381,-1.512,7.286,-16.151,21.167,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,OVER25,2025,2017,2024,8,186,24,false,0.56989,0.41667,0.56654,0.53623,0.335,-11.956,-4.489,-26.792,POSITIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,B1,UNDER25,2025,2017,2024,8,186,24,false,0.43011,0.58333,0.43346,0.46377,-0.335,11.956,-5.419,19.292,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,HOME,2019,2017,2018,2,0,27,false,,0.44444,,0.41774,,2.671,,9.296,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,DRAW,2019,2017,2018,2,0,27,false,,0.25926,,0.23504,,2.421,,41.222,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,AWAY,2019,2017,2018,2,0,27,false,,0.2963,,0.34722,,-5.092,,-10.37,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,OVER25,2019,2017,2018,2,0,27,false,,0.55556,,0.61736,,-6.181,,-17.148,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,UNDER25,2019,2017,2018,2,0,27,false,,0.44444,,0.38264,,6.181,,2.667,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,HOME,2020,2017,2019,3,27,36,false,0.44444,0.22222,0.41774,0.42441,2.671,-20.219,9.296,-60.028,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,DRAW,2020,2017,2019,3,27,36,false,0.25926,0.33333,0.23504,0.23429,2.421,9.904,41.222,40.028,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,AWAY,2020,2017,2019,3,27,36,false,0.2963,0.44444,0.34722,0.3413,-5.092,10.315,-10.37,9.583,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,OVER25,2020,2017,2019,3,27,36,false,0.55556,0.47222,0.61736,0.59223,-6.181,-12.001,-17.148,-24.444,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,UNDER25,2020,2017,2019,3,27,36,false,0.44444,0.52778,0.38264,0.40777,6.181,12.001,2.667,23.278,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,HOME,2021,2017,2020,4,63,36,false,0.31746,0.36111,0.42155,0.44425,-10.409,-8.314,-30.317,5.083,NEGATIVE,NEGATIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,DRAW,2021,2017,2020,4,63,36,false,0.30159,0.30556,0.23462,0.24095,6.697,6.461,40.54,17.083,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,AWAY,2021,2017,2020,4,63,36,false,0.38095,0.33333,0.34383,0.31481,3.712,1.853,1.032,1.361,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,OVER25,2021,2017,2020,4,63,36,false,0.50794,0.47222,0.603,0.57079,-9.507,-9.857,-21.317,-25.333,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,UNDER25,2021,2017,2020,4,63,36,false,0.49206,0.52778,0.397,0.42921,9.507,9.857,14.444,9.889,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,HOME,2022,2017,2021,5,99,18,false,0.33333,0.5,0.4298,0.48563,-9.647,1.437,-17.444,6.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,DRAW,2022,2017,2021,5,99,18,false,0.30303,0.27778,0.23692,0.24593,6.611,3.184,32.01,6.833,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,AWAY,2022,2017,2021,5,99,18,false,0.36364,0.22222,0.33328,0.26844,3.036,-4.621,1.152,-14.611,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,OVER25,2022,2017,2021,5,99,18,false,0.49495,0.72222,0.59129,0.54938,-9.634,17.284,-22.778,25.389,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,UNDER25,2022,2017,2021,5,99,18,false,0.50505,0.27778,0.40871,0.45062,9.634,-17.284,12.788,-45.611,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
FIRST_DOMESTIC_AFTER_SIDE,BOTH,LEAGUE,D1,HOME,2023,2017,2022,6,117,36,true,0.35897,0.25,0.43839,0.45805,-7.942,-20.805,-13.838,-50.75,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
